age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
46,4,198759,0,13,2,11,0,4,1,0,0,50,37,>50K
31,2,234537,0,13,2,9,0,4,1,7298,0,50,37,>50K
27,2,226441,0,13,4,9,2,4,0,0,0,40,37,<=50K
32,4,455995,0,13,0,3,1,4,1,0,0,50,37,>50K
41,2,143003,2,14,2,12,0,1,1,0,1887,45,2,>50K
47,1,398397,2,14,4,12,1,4,1,0,0,40,37,<=50K
37,0,31670,0,13,2,3,0,4,1,0,0,40,37,<=50K
48,1,97680,2,14,2,9,5,4,0,15024,0,10,37,>50K
39,2,132879,1,16,2,3,0,4,1,0,0,42,37,>50K
27,2,123799,0,13,0,3,4,4,1,0,0,42,37,<=50K
41,2,99254,2,14,0,7,4,2,0,0,0,30,37,<=50K
44,2,94706,0,13,3,11,4,1,1,0,0,40,23,<=50K
48,1,273767,2,14,2,3,5,4,0,7688,0,40,37,>50K
43,4,204235,0,13,2,11,0,4,1,0,0,50,37,>50K
39,5,144860,0,13,2,3,0,4,1,0,0,40,37,<=50K
27,2,31493,0,13,2,12,0,4,1,0,0,30,37,<=50K
30,4,105749,0,13,2,11,0,4,1,0,0,50,37,<=50K
34,2,341954,0,13,2,3,0,4,1,0,0,40,37,>50K
46,2,64563,2,14,2,9,0,4,1,0,1887,45,37,>50K
44,4,180096,2,14,0,3,1,4,1,0,0,20,37,<=50K
35,5,106448,2,14,4,9,1,4,1,0,0,45,37,<=50K
30,2,187203,0,13,2,5,0,4,1,0,0,40,37,<=50K
38,2,65291,0,13,2,12,5,4,0,0,0,24,37,<=50K
32,2,246038,0,13,4,9,1,4,1,0,0,40,37,>50K
37,2,241153,0,13,2,9,0,4,1,15024,0,50,37,>50K
35,2,180131,0,13,5,11,1,4,1,0,0,50,37,>50K
49,0,61885,0,13,2,3,0,4,1,0,0,45,37,>50K
42,2,123838,0,13,2,11,0,4,1,0,0,60,37,>50K
39,1,187385,2,14,2,9,5,4,0,0,0,28,37,>50K
45,2,151817,2,14,5,12,4,4,0,0,0,36,37,<=50K
34,2,187203,3,15,2,11,0,4,1,7688,0,40,37,>50K
49,4,340755,2,14,2,3,0,4,1,5178,0,40,37,>50K
38,3,188069,0,13,2,11,0,4,1,15024,0,40,37,>50K
40,0,190910,0,13,2,9,0,4,1,0,0,40,37,>50K
36,5,21798,0,13,2,10,0,4,1,15024,0,40,10,>50K
47,2,184169,2,14,0,9,4,4,0,0,0,40,37,>50K
49,2,123713,0,13,0,3,1,4,1,0,0,45,37,<=50K
45,0,363418,0,13,2,9,0,4,1,0,0,40,37,>50K
27,1,113054,0,13,4,10,1,4,0,0,0,32,37,<=50K
42,0,88909,0,13,2,3,0,4,1,0,0,40,37,>50K
36,2,117381,0,13,2,9,0,4,1,0,0,55,37,>50K
32,2,341672,0,13,4,11,1,1,1,2174,0,45,34,<=50K
49,2,216734,0,13,0,3,1,4,0,0,0,40,37,<=50K
45,0,78022,0,13,2,9,0,4,1,0,0,40,37,>50K
46,4,98881,2,14,0,9,1,4,0,0,0,45,37,<=50K
40,2,153132,0,13,2,2,0,4,1,0,0,31,37,<=50K
44,2,152744,2,14,4,9,1,1,0,0,0,40,28,<=50K
35,2,48915,0,13,4,0,1,4,1,0,0,40,37,<=50K
41,2,118915,0,13,5,11,1,4,0,0,0,40,37,<=50K
33,1,255058,0,13,0,9,3,4,1,0,2339,40,37,<=50K
35,1,742903,2,14,2,9,0,4,1,0,0,40,37,<=50K
35,2,187046,0,13,4,3,1,4,1,0,0,45,37,<=50K
32,2,70377,3,15,4,9,1,4,0,0,0,40,37,<=50K
32,2,72967,3,15,2,9,0,4,1,0,0,25,37,>50K
26,1,113948,0,13,4,10,1,4,0,0,0,48,37,<=50K
40,2,137304,0,13,4,0,4,2,0,0,0,65,37,<=50K
45,2,110243,2,14,2,3,0,4,1,0,0,50,37,>50K
38,4,180477,3,15,2,9,0,4,1,0,0,37,37,>50K
29,1,152461,0,13,4,12,1,4,0,0,0,40,37,<=50K
33,1,189145,0,13,4,9,1,4,0,0,0,20,37,<=50K
49,3,218835,3,15,2,9,0,4,1,0,0,60,37,>50K
39,3,144154,0,13,4,9,4,4,0,0,0,80,37,<=50K
35,4,187589,0,13,2,2,0,4,1,0,0,7,37,<=50K
36,2,112271,0,13,2,12,0,4,1,0,1902,40,37,>50K
29,0,185670,0,13,2,9,0,4,1,0,0,40,37,<=50K
46,1,326292,2,14,2,3,0,4,1,0,0,40,37,>50K
38,5,185180,3,15,2,9,0,4,1,7688,0,40,37,>50K
48,3,192755,0,13,4,3,1,4,0,0,0,55,1,>50K
37,5,115360,2,14,0,9,4,4,0,0,0,40,37,<=50K
34,4,450141,0,13,2,3,0,4,1,15024,0,35,37,>50K
29,2,135791,0,13,2,3,5,4,0,15024,0,50,4,>50K
26,2,190040,0,13,4,0,3,4,0,0,0,40,37,<=50K
30,2,315640,2,14,4,9,1,1,1,0,0,45,18,>50K
44,2,106982,0,13,4,0,1,4,0,0,0,70,37,<=50K
35,2,126569,2,14,2,2,0,4,1,0,0,40,37,<=50K
22,2,382199,0,13,2,11,0,4,1,0,0,40,37,<=50K
42,2,243380,2,14,0,11,1,4,1,0,0,50,37,<=50K
31,2,329635,0,13,2,0,0,4,1,0,0,50,37,>50K
44,5,195212,2,14,4,0,1,2,0,0,0,52,37,<=50K
49,2,184098,0,13,2,11,0,4,1,0,0,50,37,>50K
40,3,248476,3,15,2,9,0,4,1,0,0,50,37,>50K
31,2,226443,3,15,2,9,0,4,1,0,1977,70,37,>50K
25,2,136277,0,13,4,0,3,2,0,0,0,40,37,<=50K
27,2,104017,0,13,2,9,5,4,0,0,1628,50,37,<=50K
45,0,109209,0,13,4,0,1,4,1,0,0,45,37,<=50K
32,2,187815,0,13,2,3,0,4,1,0,0,45,37,>50K
31,2,191932,2,14,4,3,1,4,0,0,2258,40,37,<=50K
34,2,185216,0,13,2,9,0,4,1,0,0,40,37,>50K
23,2,224115,0,13,4,9,1,4,0,0,0,30,37,<=50K
41,4,33474,0,13,2,3,0,4,1,0,0,55,37,>50K
43,2,167151,0,13,0,9,4,2,0,0,0,60,37,<=50K
38,3,222532,3,15,4,11,1,4,0,0,0,45,37,<=50K
47,1,48195,0,13,2,9,0,4,1,0,0,72,37,<=50K
23,2,89089,0,13,4,11,1,4,0,0,0,30,37,<=50K
35,1,179151,0,13,4,9,1,4,0,0,0,20,37,<=50K
22,2,195532,0,13,4,7,1,4,0,0,0,20,37,<=50K
27,2,313479,0,13,4,9,3,4,1,0,0,50,37,<=50K
36,2,150057,0,13,2,9,0,4,1,0,0,50,37,>50K
32,3,225053,0,13,2,3,0,4,1,99999,0,60,37,>50K
43,2,287008,0,13,2,9,0,4,1,0,0,40,37,<=50K
48,1,328610,2,14,2,9,0,4,1,0,0,50,37,>50K
48,2,187563,2,14,2,2,0,4,1,0,0,54,37,>50K
30,2,69235,3,15,2,9,0,1,1,0,0,40,34,<=50K
49,2,278322,0,13,2,6,0,4,1,0,0,40,37,>50K
39,3,233117,3,15,2,9,0,4,1,0,0,40,37,>50K
39,2,320305,0,13,2,9,0,4,1,0,0,60,37,<=50K
31,0,86150,0,13,2,0,5,1,0,5178,0,40,37,>50K
38,2,46706,2,14,2,12,0,4,1,0,0,20,37,<=50K
50,3,262777,2,14,5,3,4,1,1,0,0,45,2,<=50K
41,2,207335,0,13,0,9,1,4,1,0,0,45,37,>50K
24,5,105479,2,14,4,9,1,4,0,0,0,40,37,<=50K
31,2,140092,0,13,2,9,0,4,1,0,0,40,37,>50K
37,2,53232,3,15,4,9,1,1,0,0,0,55,37,>50K
25,2,202203,0,13,4,0,4,4,0,0,0,60,37,<=50K
23,2,103064,0,13,4,9,1,4,0,0,0,40,37,<=50K
30,1,79190,2,14,4,9,1,4,0,0,0,40,37,<=50K
34,2,149902,2,14,4,7,4,2,0,0,0,28,37,<=50K
38,2,154210,0,13,2,9,0,1,1,0,0,40,37,>50K
31,2,375833,0,13,2,3,0,4,1,0,0,55,37,>50K
27,2,170301,2,14,4,9,1,4,0,0,0,45,37,<=50K
31,3,162442,2,14,4,11,3,4,0,27828,0,40,37,>50K
28,2,337424,3,15,4,9,1,4,1,0,0,80,37,<=50K
41,2,341204,0,13,2,0,5,4,0,0,0,40,37,>50K
23,2,107882,0,13,4,0,3,4,0,0,0,40,37,<=50K
46,2,189680,2,14,2,11,0,4,1,0,0,40,37,>50K
24,2,376474,0,13,2,11,0,4,1,0,0,35,37,<=50K
36,2,127865,0,13,4,9,1,4,0,4650,0,25,37,<=50K
50,2,27432,0,13,2,9,0,4,1,0,0,30,37,<=50K
22,2,40052,0,13,4,3,1,4,1,0,0,40,37,<=50K
46,2,226032,0,13,2,11,5,4,0,0,0,16,37,>50K
48,2,366089,1,16,2,9,0,4,1,0,0,45,37,>50K
32,2,114937,0,13,4,9,1,4,1,6849,0,40,37,<=50K
32,2,154210,2,14,2,9,0,3,1,0,1902,45,22,>50K
47,2,116641,0,13,0,9,4,4,0,0,0,4,9,<=50K
40,2,174575,0,13,2,3,0,4,1,0,0,45,37,>50K
25,1,307294,0,13,0,9,4,4,0,0,0,40,37,<=50K
42,2,166740,0,13,2,11,0,4,1,0,1887,50,37,>50K
37,2,100316,0,13,2,3,0,4,1,0,0,50,37,>50K
44,5,101603,0,13,2,3,0,4,1,0,0,40,37,>50K
40,0,105119,0,13,2,10,0,4,1,0,0,40,37,<=50K
24,1,184975,0,13,4,9,1,4,0,0,0,40,37,<=50K
26,2,48099,0,13,4,11,1,4,0,0,0,40,37,<=50K
44,5,484879,0,13,5,9,4,4,0,0,0,40,37,<=50K
37,0,45937,0,13,2,9,5,4,0,0,0,48,37,>50K
48,0,102359,0,13,2,3,0,4,1,7688,0,40,37,>50K
30,4,209808,1,16,2,9,0,4,1,0,0,40,37,>50K
28,1,157437,0,13,4,10,1,4,0,4650,0,48,37,<=50K
47,5,142287,0,13,2,9,0,4,1,0,0,35,37,>50K
40,4,211518,0,13,0,7,4,4,0,0,0,20,37,<=50K
49,1,181970,0,13,2,3,0,4,1,0,0,40,37,<=50K
47,3,110901,3,15,2,9,0,4,1,0,2415,55,37,>50K
32,2,339482,2,14,4,3,1,4,1,0,0,48,37,<=50K
44,2,315971,2,14,0,7,1,4,0,0,0,55,37,<=50K
50,2,205803,1,16,2,9,0,4,1,0,0,40,37,>50K
44,2,438696,0,13,4,11,1,4,1,0,0,45,37,<=50K
35,2,272944,0,13,0,13,1,4,1,0,0,40,37,<=50K
25,2,176864,0,13,4,3,1,4,1,0,0,40,37,<=50K
33,2,137421,3,15,2,9,0,1,1,0,0,35,22,<=50K
35,2,360743,0,13,4,0,1,2,1,0,0,55,37,<=50K
32,2,39248,0,13,4,12,1,3,1,0,0,40,37,<=50K
29,2,163167,0,13,2,11,0,4,1,0,0,55,37,>50K
50,4,165219,3,15,2,9,5,4,0,0,0,35,37,>50K
29,2,108253,0,13,2,9,5,3,0,0,0,40,37,<=50K
30,2,226696,0,13,2,11,0,4,1,0,0,40,37,>50K
32,2,154950,0,13,2,2,0,4,1,0,0,40,37,<=50K
37,3,152414,3,15,2,9,0,4,1,0,0,60,37,>50K
39,4,272671,0,13,2,3,0,4,1,0,0,50,37,>50K
26,2,235520,0,13,2,0,0,4,1,0,0,40,37,>50K
45,4,240786,0,13,2,2,0,4,1,0,0,40,37,>50K
44,1,141186,2,14,0,9,1,4,0,8614,0,35,37,>50K
50,2,256908,1,16,2,11,0,4,1,0,0,50,37,>50K
46,2,116338,2,14,4,9,1,4,0,0,0,40,37,<=50K
35,2,144401,0,13,2,9,5,1,0,0,0,40,28,>50K
33,4,105229,0,13,2,3,0,4,1,0,0,40,37,<=50K
31,2,185216,0,13,2,3,0,4,1,0,0,40,37,>50K
28,2,371408,0,13,4,9,1,4,1,0,0,47,37,<=50K
46,2,151584,0,13,2,11,0,4,1,0,0,30,37,>50K
35,2,280966,0,13,4,11,1,4,1,0,0,40,37,<=50K
23,5,112137,0,13,4,9,1,3,0,0,0,40,1,<=50K
26,2,231638,2,14,4,9,1,4,0,0,0,40,37,<=50K
46,4,96260,0,13,0,3,1,4,1,0,0,20,37,<=50K
47,4,62143,2,14,2,3,5,4,0,15024,0,40,37,>50K
41,2,425444,0,13,2,9,5,4,0,15024,0,50,37,>50K
46,2,182862,0,13,2,3,0,4,1,0,0,32,37,<=50K
39,4,139770,2,14,2,3,5,4,0,0,0,30,37,>50K
33,2,127651,0,13,2,3,0,4,1,0,0,55,37,>50K
46,2,129232,0,13,2,11,0,4,1,0,0,55,37,>50K
34,2,118786,0,13,4,11,1,4,1,0,0,20,37,<=50K
50,1,145879,2,14,2,9,0,4,1,7688,0,40,37,>50K
24,2,542762,0,13,4,11,2,2,1,0,0,50,37,<=50K
28,2,190539,0,13,4,9,1,4,1,0,0,50,37,<=50K
48,2,129974,0,13,0,3,1,4,0,0,0,40,37,<=50K
23,2,130773,0,13,4,3,4,4,1,0,0,40,37,<=50K
25,2,184120,0,13,4,3,1,4,1,0,0,45,37,<=50K
25,2,91639,0,13,4,11,1,4,0,0,0,45,37,<=50K
23,2,233280,0,13,0,0,1,4,0,8614,0,70,37,>50K
29,2,85572,0,13,4,3,2,4,0,0,0,40,37,<=50K
38,1,172016,0,13,0,9,3,2,0,0,0,40,37,<=50K
25,1,278404,0,13,4,3,1,4,1,0,0,40,37,<=50K
43,2,435266,1,16,5,3,1,4,0,14084,0,60,37,>50K
25,2,324854,0,13,4,11,1,4,0,0,0,40,37,<=50K
31,2,101352,0,13,4,3,3,4,0,0,0,40,37,<=50K
26,2,121427,0,13,4,3,3,4,0,0,0,40,37,<=50K
41,2,230959,0,13,4,0,3,1,0,0,0,40,28,<=50K
42,2,191342,2,14,2,9,0,1,1,0,0,40,34,>50K
25,0,80485,2,14,0,3,1,4,0,0,0,40,37,<=50K
41,5,33474,0,13,2,9,0,4,1,0,0,50,37,<=50K
36,2,174242,3,15,2,9,0,4,1,7298,0,50,37,>50K
25,5,81993,0,13,4,9,3,4,1,0,0,46,37,<=50K
44,2,53470,0,13,0,7,3,4,0,0,0,40,37,<=50K
27,5,38353,2,14,4,9,1,4,1,0,0,40,37,<=50K
30,1,325385,2,14,4,9,1,4,1,0,0,50,37,<=50K
23,2,335439,0,13,4,11,1,4,0,0,1741,50,37,<=50K
37,0,133526,0,13,2,0,0,4,1,0,0,40,37,<=50K
24,2,109667,2,14,4,0,3,4,1,0,0,15,37,<=50K
46,4,346783,3,15,2,9,0,4,1,15024,0,35,4,>50K
43,2,334991,0,13,2,11,0,4,1,0,0,50,37,>50K
34,1,158242,0,13,4,3,1,4,0,0,0,43,37,<=50K
30,1,177828,0,13,5,9,1,4,1,0,0,40,37,<=50K
35,2,138441,0,13,2,3,0,4,1,0,0,40,37,>50K
46,2,30840,0,13,2,3,0,4,1,0,0,50,37,>50K
46,4,225065,0,13,5,7,4,4,0,0,0,45,25,<=50K
36,2,168747,0,13,4,13,1,4,1,0,0,40,37,<=50K
25,2,40915,0,13,4,9,1,4,0,0,0,40,37,<=50K
23,2,138037,0,13,4,9,3,4,1,0,1590,50,37,<=50K
47,4,187901,3,15,2,9,0,4,1,0,0,50,37,>50K
44,1,174575,2,14,2,9,0,4,1,7688,0,40,37,>50K
30,2,399088,0,13,0,9,4,4,0,0,0,50,37,<=50K
49,2,120121,1,16,2,9,0,4,1,7688,0,45,37,>50K
36,2,224566,0,13,4,9,1,4,1,99999,0,45,37,>50K
30,2,235847,0,13,4,7,3,4,0,0,0,24,37,<=50K
42,2,32878,0,13,2,9,0,4,1,99999,0,42,37,>50K
40,1,36296,0,13,2,9,0,4,1,0,0,50,37,>50K
38,2,313914,0,13,5,4,4,4,0,0,0,45,37,<=50K
28,2,112425,0,13,0,12,1,4,0,0,0,40,37,<=50K
36,2,272950,0,13,2,11,0,4,1,0,0,50,37,>50K
46,2,131091,2,14,2,3,0,4,1,0,0,50,37,>50K
43,4,71269,0,13,2,11,0,4,1,0,0,40,37,>50K
22,3,171041,0,13,4,5,3,4,1,0,0,40,37,<=50K
46,3,292569,0,13,2,12,0,4,1,7298,0,65,37,>50K
29,2,152951,3,15,2,9,0,4,1,0,0,50,1,>50K
30,2,316606,0,13,4,9,1,4,0,0,2339,50,37,<=50K
38,2,220694,2,14,2,3,0,4,1,0,0,50,37,>50K
35,2,186420,0,13,4,3,1,4,0,0,0,55,37,<=50K
44,2,112482,2,14,2,3,0,4,1,0,0,55,37,>50K
29,2,229729,0,13,2,7,0,4,1,0,0,40,37,<=50K
32,2,74501,2,14,4,11,3,4,0,0,0,50,37,<=50K
25,2,124483,0,13,4,9,1,1,1,0,0,50,17,<=50K
47,5,263215,0,13,2,0,0,4,1,0,0,80,37,<=50K
34,1,207668,2,14,2,9,0,4,1,0,0,41,37,>50K
30,2,198953,0,13,4,3,1,2,0,0,0,40,37,<=50K
48,2,38819,2,14,2,9,0,4,1,0,0,75,37,<=50K
42,2,449925,0,13,4,11,1,4,1,0,0,40,37,>50K
42,1,131167,2,14,4,9,1,4,0,0,0,45,37,<=50K
33,2,397995,0,13,4,9,1,4,1,0,0,40,37,<=50K
32,2,162442,0,13,4,3,1,4,0,0,0,60,37,<=50K
48,2,83407,2,14,2,9,0,4,1,0,0,50,37,>50K
24,2,194848,0,13,4,12,3,4,1,0,0,40,37,<=50K
44,2,105896,0,13,0,9,1,4,0,0,0,36,37,<=50K
35,4,135020,0,13,2,11,0,4,1,0,0,40,10,<=50K
39,0,263690,2,14,2,7,0,2,1,3137,0,40,36,<=50K
23,1,145112,0,13,4,9,3,4,0,0,0,43,37,<=50K
44,2,77373,0,13,2,3,0,4,1,0,0,50,37,>50K
47,3,144579,0,13,2,3,0,4,1,0,0,90,37,<=50K
48,2,156926,0,13,2,11,0,4,1,0,0,45,37,>50K
27,2,96219,0,13,4,3,2,4,0,0,0,40,37,<=50K
39,2,357118,0,13,4,3,1,4,0,0,1974,40,37,<=50K
25,2,193787,0,13,2,11,5,4,0,0,0,45,37,<=50K
27,2,607658,0,13,4,11,1,4,0,0,0,40,37,<=50K
37,2,422933,2,14,4,3,3,4,1,0,0,40,37,>50K
27,2,32452,2,14,2,0,5,4,0,0,0,20,37,>50K
31,2,162572,0,13,2,11,0,4,1,15024,0,60,37,>50K
41,2,145522,0,13,4,9,1,4,0,0,0,45,37,<=50K
39,2,139057,3,15,2,9,0,1,1,0,0,38,17,<=50K
27,2,202062,0,13,4,9,3,2,1,0,0,40,37,<=50K
43,4,241055,2,14,2,11,0,4,1,0,0,45,37,<=50K
25,2,157028,0,13,4,11,1,4,1,0,0,60,37,<=50K
36,1,268205,0,13,0,9,4,4,0,0,0,52,37,<=50K
29,2,337953,0,13,4,5,1,4,1,0,0,36,37,<=50K
50,4,187830,0,13,0,2,1,4,1,27828,0,16,37,>50K
27,2,133770,0,13,4,9,1,1,1,2202,0,52,28,<=50K
30,2,34572,3,15,2,9,0,4,1,0,0,80,37,>50K
37,0,238980,2,14,4,0,1,4,1,0,0,42,37,<=50K
39,2,229647,0,13,4,12,1,4,0,0,1669,40,37,<=50K
38,2,149347,2,14,2,9,0,4,1,0,0,50,37,>50K
43,1,23157,2,14,2,3,0,4,1,0,1902,50,37,>50K
40,2,202168,3,15,2,9,0,4,1,15024,0,55,37,>50K
48,1,349230,2,14,0,7,1,4,1,0,0,40,37,<=50K
33,2,245211,0,13,4,9,3,4,1,0,0,40,37,<=50K
39,2,215419,0,13,0,9,1,4,0,0,0,36,37,<=50K
38,2,374983,0,13,2,9,0,4,1,0,0,50,37,<=50K
44,2,83891,0,13,0,0,3,1,1,5455,0,40,37,<=50K
35,3,182148,0,13,2,3,0,4,1,0,0,60,37,>50K
39,5,77516,0,13,4,0,1,4,1,2174,0,40,37,<=50K
50,4,83311,0,13,2,3,0,4,1,0,0,13,37,<=50K
28,2,338409,0,13,2,9,5,2,0,0,0,40,4,<=50K
37,2,284582,2,14,2,3,5,4,0,0,0,40,37,<=50K
31,2,45781,2,14,4,9,1,4,0,14084,0,50,37,>50K
42,2,159449,0,13,2,3,0,4,1,5178,0,40,37,>50K
30,5,141297,0,13,2,9,0,1,1,0,0,40,17,>50K
23,2,122272,0,13,4,0,3,4,0,0,0,30,37,<=50K
43,4,292175,2,14,0,3,4,4,0,0,0,45,37,>50K
40,2,193524,1,16,2,9,0,4,1,0,0,60,37,>50K
45,2,386940,0,13,0,3,3,4,1,0,1408,40,37,<=50K
24,2,172987,0,13,2,12,0,4,1,0,0,50,37,<=50K
44,2,128354,2,14,0,3,4,4,0,0,0,40,37,<=50K
47,2,51835,3,15,2,9,5,4,0,0,1902,60,14,>50K
50,0,251585,0,13,0,3,1,4,1,0,0,55,37,>50K
30,2,59496,0,13,2,11,0,4,1,2407,0,40,37,<=50K
42,2,116632,1,16,2,9,0,4,1,0,0,45,37,>50K
31,2,309974,0,13,5,11,3,2,0,0,0,40,37,<=50K
29,4,162298,0,13,2,11,0,4,1,0,0,70,37,>50K
33,2,202051,2,14,2,9,0,4,1,0,0,50,37,<=50K
43,0,410867,1,16,4,9,1,4,0,0,0,50,37,>50K
34,1,226296,0,13,2,10,0,4,1,0,0,40,37,>50K
48,4,191277,1,16,2,9,0,4,1,0,1902,60,37,>50K
44,2,198282,0,13,2,3,0,4,1,15024,0,60,37,>50K
47,4,149116,2,14,4,9,1,4,0,0,0,50,37,<=50K
24,2,432376,0,13,4,11,2,4,1,0,0,40,37,<=50K
38,2,65324,3,15,2,9,0,4,1,0,0,40,37,>50K
40,2,118853,0,13,2,3,0,4,1,0,0,60,37,<=50K
30,2,77143,0,13,4,3,3,2,1,0,0,40,10,<=50K
29,5,267989,0,13,2,9,0,4,1,0,0,50,37,>50K
47,2,287828,0,13,2,3,5,4,0,0,0,40,37,>50K
37,2,254202,0,13,2,11,0,4,1,0,0,50,37,<=50K
38,0,125933,2,14,2,9,0,4,1,0,0,40,18,>50K
33,2,163003,0,13,4,3,2,1,0,0,0,40,28,<=50K
23,2,214542,0,13,4,5,1,4,1,0,0,40,37,<=50K
42,2,228456,0,13,5,7,2,2,1,0,0,50,37,<=50K
44,3,78374,2,14,0,3,4,1,0,0,0,40,37,<=50K
45,4,201080,2,14,2,11,0,4,1,0,0,40,37,>50K
46,5,102628,2,14,6,10,4,4,1,0,0,40,37,<=50K
27,2,428030,0,13,4,2,1,4,1,0,0,50,37,<=50K
28,5,149624,0,13,2,9,0,4,1,0,0,40,37,>50K
33,2,37274,0,13,2,9,0,4,1,0,0,65,37,<=50K
41,4,143129,0,13,0,3,1,4,0,0,0,40,37,<=50K
31,2,99928,2,14,2,9,5,4,0,0,0,50,37,<=50K
41,1,523910,0,13,2,2,0,2,1,0,0,40,37,<=50K
41,0,130760,0,13,2,12,0,4,1,0,0,24,37,<=50K
40,0,56795,2,14,4,3,1,4,0,14084,0,55,37,>50K
35,2,138992,2,14,2,9,2,4,1,7298,0,40,37,>50K
26,2,397317,2,14,4,9,1,4,0,0,1876,40,37,<=50K
36,2,128757,0,13,2,7,0,2,1,7298,0,36,37,>50K
37,2,635913,0,13,4,3,1,2,1,0,0,60,37,>50K
38,2,182609,0,13,2,11,0,4,1,0,0,50,29,<=50K
45,2,109434,0,13,2,9,0,4,1,0,0,55,37,<=50K
28,2,76714,3,15,4,9,1,4,1,0,0,55,37,>50K
41,2,180138,0,13,2,3,0,4,1,0,0,50,18,>50K
38,1,115076,2,14,2,3,0,4,1,0,0,70,37,>50K
40,2,347890,0,13,2,9,0,4,1,0,0,40,37,>50K
41,2,112763,3,15,2,9,5,4,0,0,0,40,37,>50K
42,2,390781,0,13,2,0,5,2,0,0,0,40,37,<=50K
36,2,150042,0,13,0,9,3,4,0,0,0,40,37,<=50K
33,2,185480,0,13,4,9,1,4,0,0,0,45,37,<=50K
50,4,30653,2,14,2,4,0,4,1,2407,0,98,37,<=50K
27,1,209109,2,14,4,9,3,4,1,0,0,35,37,<=50K
22,2,34918,0,13,4,9,1,4,0,0,0,15,10,<=50K
41,2,220531,3,15,2,9,0,4,1,0,0,60,37,>50K
25,2,371987,0,13,4,3,1,4,0,0,0,40,37,<=50K
36,2,200352,0,13,2,9,0,4,1,0,0,45,37,<=50K
29,1,220419,0,13,4,10,1,4,1,0,0,56,37,<=50K
27,2,248402,0,13,4,12,4,2,0,0,0,40,37,<=50K
37,3,57424,0,13,0,11,1,4,0,0,0,60,37,<=50K
48,2,146268,0,13,2,0,0,4,1,7688,0,40,37,>50K
26,2,59306,0,13,4,11,1,4,1,0,0,40,37,<=50K
34,2,142897,2,14,2,3,0,1,1,7298,0,35,34,>50K
36,4,205607,0,13,0,9,1,2,0,0,0,40,37,>50K
26,2,224563,0,13,4,0,1,4,1,0,0,40,37,<=50K
49,2,71195,2,14,4,9,1,4,1,0,0,60,37,<=50K
43,4,241895,0,13,4,11,1,4,1,0,0,42,37,<=50K
31,2,156464,0,13,4,9,3,4,1,0,0,25,37,<=50K
33,2,117963,0,13,2,3,0,4,1,0,0,40,37,>50K
33,2,111363,0,13,2,3,0,4,1,0,0,40,37,>50K
43,2,180609,0,13,2,13,0,4,1,0,0,45,37,<=50K
43,2,174575,0,13,0,3,1,4,1,0,1564,45,37,>50K
46,4,80914,2,14,0,3,1,4,1,0,0,30,37,<=50K
27,2,301302,0,13,4,2,1,4,1,0,0,50,37,<=50K
25,2,86872,0,13,2,3,0,4,1,0,0,55,37,>50K
50,5,288353,0,13,2,10,0,4,1,0,0,40,37,>50K
41,2,445382,2,14,2,3,0,4,1,0,1977,65,37,>50K
46,2,188386,1,16,2,3,0,4,1,15024,0,60,37,>50K
32,5,92003,0,13,2,3,5,4,0,0,0,40,37,>50K
36,0,255191,2,14,4,9,1,4,1,0,1408,40,37,<=50K
47,1,287480,2,14,2,9,0,4,1,0,0,40,37,<=50K
40,4,204116,0,13,3,9,1,4,0,2174,0,40,37,<=50K
33,2,208405,2,14,2,9,0,4,1,0,0,50,37,>50K
29,2,363425,0,13,4,9,1,4,1,0,0,40,37,<=50K
32,2,132601,0,13,2,9,0,4,1,0,0,50,37,<=50K
24,2,170070,0,13,4,12,1,4,0,0,0,20,37,<=50K
49,2,192776,2,14,2,3,0,4,1,0,1977,45,37,>50K
30,2,118551,0,13,2,12,5,4,0,0,0,16,37,>50K
46,2,279196,0,13,4,2,1,4,0,0,0,40,37,<=50K
28,5,70100,0,13,4,9,1,4,1,0,0,20,37,<=50K
45,1,164427,0,13,0,9,4,4,0,0,0,40,37,<=50K
38,2,91039,0,13,2,11,0,4,1,15024,0,60,37,>50K
33,2,178107,0,13,4,2,3,4,1,0,0,20,37,<=50K
25,2,181054,0,13,4,11,1,4,0,0,0,40,37,<=50K
24,2,388093,0,13,4,3,1,2,1,0,0,40,37,<=50K
34,2,108116,0,13,2,9,0,4,1,0,0,50,37,>50K
38,3,99146,0,13,2,3,0,4,1,15024,0,80,37,>50K
42,2,221172,0,13,2,3,0,4,1,0,0,40,37,>50K
44,4,202692,2,14,2,9,0,4,1,0,0,40,37,<=50K
31,3,41493,0,13,4,4,1,4,0,0,0,45,37,<=50K
29,2,133937,1,16,4,9,3,4,1,0,0,40,37,<=50K
28,2,114053,0,13,4,13,1,4,1,0,0,55,37,<=50K
43,3,188436,2,14,2,3,0,4,1,5013,0,45,37,<=50K
47,2,87490,2,14,0,3,4,4,1,0,0,42,37,<=50K
27,2,158156,1,16,4,9,1,4,0,0,0,70,37,<=50K
29,2,350162,0,13,2,3,5,4,1,0,0,40,37,>50K
31,4,340939,0,13,4,12,1,4,1,0,0,40,37,<=50K
31,2,168387,0,13,2,9,0,4,1,7688,0,40,1,>50K
23,2,117789,0,13,4,0,3,4,0,0,0,40,37,<=50K
